season,bowler,phase,runs_conceded,balls_bowled,wickets,dot_balls,boundaries,fours,sixes,economy_rate,balls_per_wicket,bowling_avg,dot_ball_pct,boundary_pct,six_pct,performance_index
2010,AA Jhunjhunwala,Powerplay,22,14,0,7,3,1,2,9.43,,,0.5,0.21,0.14,-0.2401730143669577
2010,AB Agarkar,Death,26,19,0,5,3,3,0,8.21,,,0.26,0.16,0.0,0.05639971586291702
2010,AB Agarkar,Middle,119,68,2,18,17,13,4,10.5,34.0,59.5,0.26,0.25,0.06,-0.9576303715228885
2010,AB Agarkar,Powerplay,62,49,2,24,10,8,2,7.59,24.5,31.0,0.49,0.2,0.04,0.6153288978918401
2010,AB Dinda,Death,23,20,3,10,3,3,0,6.9,6.67,7.67,0.5,0.15,0.0,1.1518263943254354
2010,AB Dinda,Middle,30,36,3,15,2,2,0,5.0,12.0,10.0,0.42,0.06,0.0,1.4917625271601453
2010,AB Dinda,Powerplay,102,88,3,47,17,17,0,6.95,29.33,34.0,0.53,0.19,0.0,1.1154450999179442
2010,AB McDonald,Death,50,24,2,4,7,3,4,12.5,12.0,25.0,0.17,0.29,0.17,-2.3449833952187835
2010,AB McDonald,Middle,50,36,1,10,6,4,2,8.33,36.0,50.0,0.28,0.17,0.06,-0.2549727430822957
2010,AB McDonald,Powerplay,38,25,2,8,5,3,2,9.12,12.5,19.0,0.32,0.2,0.08,-0.4573316290624184
2010,AC Voges,Middle,40,31,0,8,4,2,2,7.74,,,0.26,0.13,0.06,-0.09235650975440617
2010,AC Voges,Powerplay,31,19,0,8,6,6,0,9.79,,,0.42,0.32,0.0,-0.1820279416192463
2010,AD Mascarenhas,Middle,19,18,0,5,1,1,0,6.33,,,0.28,0.06,0.0,0.7766081640190637
2010,AD Mascarenhas,Powerplay,47,30,4,12,8,7,1,9.4,7.5,11.75,0.4,0.27,0.03,-0.18388513465416073
2010,AD Mathews,Death,27,27,3,9,2,2,0,6.0,9.0,9.0,0.33,0.07,0.0,0.9742692503543848
2010,AD Mathews,Middle,211,147,4,39,24,16,8,8.61,36.75,52.75,0.27,0.16,0.05,-0.24938162492834026
2010,AD Mathews,Powerplay,79,56,1,18,11,10,1,8.46,56.0,79.0,0.32,0.2,0.02,-0.0179488635298479
2010,AG Murtaza,Middle,75,54,2,13,7,3,4,8.33,27.0,37.5,0.24,0.13,0.07,-0.31672765605394376
2010,AG Murtaza,Powerplay,7,12,1,10,1,0,1,3.5,12.0,7.0,0.83,0.08,0.08,2.677916667653739
2010,AP Dole,Middle,34,24,2,6,3,3,0,8.5,12.0,17.0,0.25,0.12,0.0,0.10543846594793228
2010,AP Dole,Powerplay,67,42,2,18,10,7,3,9.57,21.0,33.5,0.43,0.24,0.07,-0.22630295051463148
2010,Ashwin,Death,50,30,0,6,6,3,3,10.0,,,0.2,0.2,0.1,-1.135718651056852
2010,Ashwin,Middle,104,98,6,36,10,9,1,6.37,16.33,17.33,0.37,0.1,0.01,0.8974942414024241
2010,Ashwin,Powerplay,121,145,7,90,13,11,2,5.01,20.71,17.29,0.62,0.09,0.01,2.036403684940268
2010,B Lee,Death,73,35,0,4,8,5,3,12.51,,,0.11,0.23,0.09,-1.920096882664418
2010,B Lee,Middle,18,13,0,4,1,1,0,8.31,,,0.31,0.08,0.0,0.4808112299272869
2010,B Lee,Powerplay,63,43,0,17,9,9,0,8.79,,,0.4,0.21,0.0,0.2826729928135484
2010,BAW Mendis,Death,26,12,1,3,4,2,2,13.0,12.0,26.0,0.25,0.33,0.17,-2.2821682554568947
2010,BAW Mendis,Middle,37,32,1,12,1,0,1,6.94,32.0,37.0,0.38,0.03,0.03,0.9598063759129336
2010,BJ Hodge,Middle,30,24,2,7,3,2,1,7.5,12.0,15.0,0.29,0.12,0.04,0.19586134698512192
2010,Bipul Sharma,Middle,47,36,3,10,3,1,2,7.83,12.0,15.67,0.28,0.08,0.06,0.1288379329649536
2010,Bipul Sharma,Powerplay,24,18,0,3,3,3,0,8.0,,,0.17,0.17,0.0,-0.2567463561417435
2010,CH Gayle,Death,31,18,1,3,3,0,3,10.33,18.0,31.0,0.17,0.17,0.17,-1.5793499060392668
2010,CH Gayle,Middle,23,18,1,4,3,3,0,7.67,18.0,23.0,0.22,0.17,0.0,-0.025821971770001576
2010,CH Gayle,Powerplay,99,66,2,29,13,12,1,9.0,33.0,49.5,0.44,0.2,0.02,0.31131885169368484
2010,CK Langeveldt,Death,34,25,2,7,4,3,1,8.16,12.5,17.0,0.28,0.16,0.04,-0.08369262257363114
2010,CK Langeveldt,Powerplay,52,39,2,20,8,6,2,8.0,19.5,26.0,0.51,0.21,0.05,0.5282478741084057
2010,CRD Fernando,Death,37,33,2,11,3,3,0,6.73,16.5,18.5,0.33,0.09,0.0,0.7844588034511277
2010,CRD Fernando,Middle,35,33,3,19,3,2,1,6.36,11.0,11.67,0.58,0.09,0.03,1.5589514544765741
2010,CRD Fernando,Powerplay,70,55,2,29,12,10,2,7.64,27.5,35.0,0.53,0.22,0.04,0.6805128652605703
2010,DE Bollinger,Death,105,67,5,23,13,6,7,9.4,13.4,21.0,0.34,0.19,0.1,-0.5105848407097647
2010,DE Bollinger,Powerplay,100,118,6,75,13,12,1,5.08,19.67,16.67,0.64,0.11,0.01,2.0281326811534606
2010,DJ Bravo,Death,33,19,0,2,3,2,1,10.42,,,0.11,0.16,0.05,-1.1156766734468657
2010,DJ Bravo,Middle,117,79,2,23,14,9,5,8.89,39.5,58.5,0.29,0.18,0.06,-0.3477712883811359
2010,DJ Bravo,Powerplay,81,64,2,31,11,8,3,7.59,32.0,40.5,0.48,0.17,0.05,0.6254266839939095
2010,DJ Hussey,Middle,75,54,0,11,6,4,2,8.33,,,0.2,0.11,0.04,-0.22639539588317945
2010,DL Vettori,Death,29,22,1,8,5,5,0,7.91,22.0,29.0,0.36,0.23,0.0,0.22460788287344363
2010,DL Vettori,Middle,44,37,1,12,3,1,2,7.14,37.0,44.0,0.32,0.08,0.05,0.44017460941514264
2010,DL Vettori,Powerplay,25,13,0,4,4,3,1,11.54,,,0.31,0.31,0.08,-1.266960982768625
2010,DP Nannes,Death,96,73,4,26,12,12,0,7.89,18.25,24.0,0.36,0.16,0.0,0.4608286088771668
2010,DP Nannes,Middle,45,38,0,15,5,3,2,7.11,,,0.39,0.13,0.05,0.5241952387798626
2010,DP Nannes,Powerplay,94,107,3,67,9,8,1,5.27,35.67,31.33,0.63,0.08,0.01,2.0607963319459475
2010,DR Smith,Powerplay,29,18,0,5,5,5,0,9.67,,,0.28,0.28,0.0,-0.5192502308282041
2010,DS Kulkarni,Powerplay,28,19,1,10,4,3,1,8.84,19.0,28.0,0.53,0.21,0.05,0.456464336066467
2010,DW Steyn,Death,97,83,5,30,8,5,3,7.01,16.6,19.4,0.36,0.1,0.04,0.5904107768266929
2010,DW Steyn,Middle,113,107,3,53,13,12,1,6.34,35.67,37.67,0.5,0.12,0.01,1.2915367590966824
2010,DW Steyn,Powerplay,205,192,7,116,30,28,2,6.41,27.43,29.29,0.6,0.16,0.01,1.4970484848640682
2010,FY Fazal,Middle,20,12,0,1,2,1,1,10.0,,,0.08,0.17,0.08,-1.3470858607805158
2010,Harbhajan Singh,Death,32,35,4,17,1,0,1,5.49,8.75,8.0,0.49,0.03,0.03,1.5901105804365487
2010,Harbhajan Singh,Middle,222,179,8,50,19,10,9,7.44,22.38,27.75,0.28,0.11,0.05,0.1495654562606853
2010,Harbhajan Singh,Powerplay,131,120,5,55,13,11,2,6.55,24.0,26.2,0.46,0.11,0.02,1.0945267346535976
2010,Harmeet Singh,Death,26,30,2,15,2,1,1,5.2,15.0,13.0,0.5,0.07,0.03,1.5410718303515347
