season,striker,phase,runs,balls_faced,lost_wicket,dot_balls,boundaries,fours,sixes,strike_rate,balls_per_dismissal,batting_avg,dot_ball_pct,boundary_pct,six_pct,dismissal_rate,performance_index
2008,Laxmi Shukla,Middle,63,59,5,25,8,7,1,106.78,11.8,12.6,0.42,0.14,1.69,0.08,-0.6877706118099707
2008,M Kaif,Death,23,20,3,10,3,2,1,115.0,6.67,7.67,0.5,0.15,5.0,0.15,-0.7372690126819702
2008,M Kaif,Middle,119,105,3,42,12,8,4,113.33,35.0,39.67,0.4,0.11,3.81,0.03,0.011823501952744626
2008,M Kaif,Powerplay,34,51,3,35,5,4,1,66.67,17.0,11.33,0.69,0.1,1.96,0.06,-1.0428754152513293
2008,M Kartik,Death,12,14,2,6,1,1,0,85.71,7.0,6.0,0.43,0.07,0.0,0.14,-1.3378097318785362
2008,M Kartik,Middle,18,14,1,4,2,2,0,128.57,14.0,18.0,0.29,0.14,0.0,0.07,-0.8254006803966784
2008,M Ntini,Death,11,19,1,15,2,2,0,57.89,19.0,11.0,0.79,0.11,0.0,0.05,-1.2836763697137379
2008,M Rawat,Death,20,20,1,10,3,3,0,100.0,20.0,20.0,0.5,0.15,0.0,0.05,-0.8757009628950587
2008,M Rawat,Middle,14,17,2,9,1,0,1,82.35,8.5,7.0,0.53,0.06,5.88,0.12,-1.114258376281973
2008,MA Khote,Death,12,13,1,7,2,2,0,92.31,13.0,12.0,0.54,0.15,0.0,0.08,-1.034803072355149
2008,MEK Hussey,Death,52,20,1,3,8,4,4,260.0,20.0,52.0,0.15,0.4,20.0,0.05,1.7829491642889455
2008,MEK Hussey,Middle,89,52,1,11,10,3,7,171.15,52.0,89.0,0.21,0.19,13.46,0.02,1.4889203083765112
2008,MEK Hussey,Powerplay,27,28,1,17,5,5,0,96.43,28.0,27.0,0.61,0.18,0.0,0.04,-0.6844073199294717
2008,MF Maharoof,Death,106,51,3,14,16,9,7,207.84,17.0,35.33,0.27,0.31,13.73,0.06,1.4382864169844825
2008,MF Maharoof,Middle,19,27,2,12,1,1,0,70.37,13.5,9.5,0.44,0.04,0.0,0.07,-1.4272538078110772
2008,MK Tiwary,Death,30,18,1,3,5,5,0,166.67,18.0,30.0,0.17,0.28,0.0,0.06,-0.12521673483407633
2008,MK Tiwary,Middle,50,49,0,19,6,6,0,102.04,,,0.39,0.12,0.0,0.0,-1.0878670668618924
2008,MK Tiwary,Powerplay,24,20,2,11,5,5,0,120.0,10.0,12.0,0.55,0.25,0.0,0.1,-0.6118325167280312
2008,ML Hayden,Death,26,14,0,3,5,5,0,185.71,,,0.21,0.36,0.0,0.0,-0.23245074840497193
2008,ML Hayden,Middle,73,48,0,9,8,5,3,152.08,,,0.19,0.17,6.25,0.0,-0.2908596527861817
2008,ML Hayden,Powerplay,90,73,2,41,17,14,3,123.29,36.5,45.0,0.56,0.23,4.11,0.03,0.45376943762172267
2008,MS Dhoni,Death,162,86,6,21,24,16,8,188.37,14.33,27.0,0.24,0.28,9.3,0.07,1.3656853379929992
2008,MS Dhoni,Middle,248,225,5,99,29,22,7,110.22,45.0,49.6,0.44,0.13,3.11,0.02,0.8604051590829999
2008,MS Gony,Death,35,23,1,10,5,2,3,152.17,23.0,35.0,0.43,0.22,13.04,0.04,0.3522233652728596
2008,MV Boucher,Death,73,46,3,11,9,5,4,158.7,15.33,24.33,0.24,0.2,8.7,0.07,0.2744741917388094
2008,MV Boucher,Middle,125,104,4,39,17,15,2,120.19,26.0,31.25,0.38,0.16,1.92,0.04,-0.018339989200787294
2008,MV Boucher,Powerplay,27,31,1,18,4,4,0,87.1,31.0,27.0,0.58,0.13,0.0,0.03,-0.8618515182151476
2008,Misbah-ul-Haq,Death,40,15,1,3,6,2,4,266.67,15.0,40.0,0.2,0.4,26.67,0.07,1.8027614083067165
2008,Misbah-ul-Haq,Middle,48,45,5,18,5,4,1,106.67,9.0,9.6,0.4,0.11,2.22,0.11,-0.8599870567447979
2008,Misbah-ul-Haq,Powerplay,29,22,3,10,5,4,1,131.82,7.33,9.67,0.45,0.23,4.55,0.14,-0.42245912991165574
2008,Mohammad Hafeez,Middle,31,42,3,22,3,2,1,73.81,14.0,10.33,0.52,0.07,2.38,0.07,-1.1337530223302246
2008,Mohammad Hafeez,Powerplay,22,32,3,24,4,3,1,68.75,10.67,7.33,0.75,0.12,3.12,0.09,-1.0340379735821201
2008,NK Patel,Death,31,19,1,5,3,2,1,163.16,19.0,31.0,0.26,0.16,5.26,0.05,-0.21529141073993988
2008,NK Patel,Middle,31,26,1,7,3,3,0,119.23,26.0,31.0,0.27,0.12,0.0,0.04,-0.7233495038335369
2008,NK Patel,Powerplay,41,38,1,21,8,8,0,107.89,38.0,41.0,0.55,0.21,0.0,0.03,-0.3140645320105326
2008,P Kumar,Death,54,46,6,19,7,6,1,117.39,7.67,9.0,0.41,0.15,2.17,0.13,-0.6781516108160355
2008,P Kumar,Middle,52,49,2,31,8,3,5,106.12,24.5,26.0,0.63,0.16,10.2,0.04,0.07078084947263898
2008,PA Patel,Middle,70,72,6,30,8,7,1,97.22,12.0,11.67,0.42,0.11,1.39,0.08,-0.8143078956523931
2008,PA Patel,Powerplay,213,213,5,119,35,33,2,100.0,42.6,42.6,0.56,0.16,0.94,0.02,0.5181395779680441
2008,PP Chawla,Death,75,40,3,13,12,9,3,187.5,13.33,25.0,0.32,0.3,7.5,0.08,0.5982942374296244
2008,PP Chawla,Middle,15,21,1,12,1,1,0,71.43,21.0,15.0,0.57,0.05,0.0,0.05,-1.3344144901749535
2008,PR Shah,Death,15,15,3,8,2,2,0,100.0,5.0,5.0,0.53,0.13,0.0,0.2,-1.1292023260816928
2008,PR Shah,Middle,18,19,1,8,2,2,0,94.74,19.0,18.0,0.42,0.11,0.0,0.05,-1.037977877547235
2008,R Bhatia,Middle,18,17,0,7,2,1,1,105.88,,,0.41,0.12,5.88,0.0,-0.9379511373686152
2008,R Dravid,Death,88,44,5,16,14,7,7,200.0,8.8,17.6,0.36,0.32,15.91,0.11,1.2168448514344032
2008,R Dravid,Middle,227,179,7,45,25,21,4,126.82,25.57,32.43,0.25,0.14,2.23,0.04,0.37450514678287533
2008,R Dravid,Powerplay,56,76,2,43,7,7,0,73.68,38.0,28.0,0.57,0.09,0.0,0.03,-0.9088572185064145
2008,R Vinay Kumar,Death,11,15,3,10,1,0,1,73.33,5.0,3.67,0.67,0.07,6.67,0.2,-1.1494717944880284
2008,R Vinay Kumar,Middle,14,13,0,6,2,2,0,107.69,,,0.46,0.15,0.0,0.0,-1.1129420663954956
2008,RA Jadeja,Death,39,32,4,13,4,2,2,121.88,8.0,9.75,0.41,0.12,6.25,0.12,-0.6046607689823559
2008,RA Jadeja,Middle,96,76,3,33,13,9,4,126.32,25.33,32.0,0.43,0.17,5.26,0.04,0.17600390806947927
2008,RP Singh,Death,27,25,5,9,3,2,1,108.0,5.0,5.4,0.36,0.12,4.0,0.2,-0.889136452737067
2008,RR Powar,Death,26,14,0,5,5,4,1,185.71,,,0.36,0.36,7.14,0.0,0.05178801179520683
2008,RR Sarwan,Middle,23,28,3,10,0,0,0,82.14,9.33,7.67,0.36,0.0,0.0,0.11,-1.5130969040633317
2008,RR Sarwan,Powerplay,50,50,0,24,7,6,1,100.0,,,0.48,0.14,2.0,0.0,-0.8896168683240557
2008,RT Ponting,Middle,28,30,1,13,3,2,1,93.33,30.0,28.0,0.43,0.1,3.33,0.03,-0.7421768685726935
2008,RT Ponting,Powerplay,11,23,2,13,0,0,0,47.83,11.5,5.5,0.57,0.0,0.0,0.09,-1.6892158715854682
2008,RV Uthappa,Death,35,26,4,11,5,3,2,134.62,6.5,8.75,0.42,0.19,7.69,0.15,-0.339484446670822
2008,RV Uthappa,Middle,214,196,5,86,27,21,6,109.18,39.2,42.8,0.44,0.14,3.06,0.03,0.659054579342281
2008,RV Uthappa,Powerplay,71,69,3,36,11,10,1,102.9,23.0,23.67,0.52,0.16,1.45,0.04,-0.4484667944731464
2008,Rahane,Powerplay,4,19,2,18,1,1,0,21.05,9.5,2.0,0.95,0.05,0.0,0.11,-1.7118567925877695
2008,Rohit Sharma,Death,119,44,5,9,21,14,7,270.45,8.8,23.8,0.2,0.48,15.91,0.11,2.1458811084434086
2008,Rohit Sharma,Middle,259,207,5,78,32,21,11,125.12,41.4,51.8,0.38,0.15,5.31,0.02,1.4543777717357427
2008,Rohit Sharma,Powerplay,26,25,1,13,4,3,1,104.0,25.0,26.0,0.52,0.16,4.0,0.04,-0.5420730882495969
2008,S Badrinath,Death,83,40,3,7,12,7,5,207.5,13.33,27.67,0.18,0.3,12.5,0.08,1.017536044066417
2008,S Badrinath,Middle,73,56,1,23,11,9,2,130.36,56.0,73.0,0.41,0.2,3.57,0.02,0.4940096190428858
2008,S Badrinath,Powerplay,36,42,2,29,6,5,1,85.71,21.0,18.0,0.69,0.14,2.38,0.05,-0.7516972261933851
2008,S Chanderpaul,Powerplay,25,33,3,20,4,4,0,75.76,11.0,8.33,0.61,0.12,0.0,0.09,-1.159062549754991
2008,S Vidyut,Middle,37,27,2,10,5,4,1,137.04,13.5,18.5,0.37,0.19,3.7,0.07,-0.4038116581284724
2008,S Vidyut,Powerplay,108,88,6,45,19,17,2,122.73,14.67,18.0,0.51,0.22,2.27,0.07,0.029403598362130672
2008,SA Asnodkar,Middle,84,77,5,28,11,11,0,109.09,15.4,16.8,0.36,0.14,0.0,0.06,-0.6671985296030308
2008,SA Asnodkar,Powerplay,227,164,4,73,38,32,6,138.41,41.0,56.75,0.45,0.23,3.66,0.02,1.4826106570055217
2008,SB Bangar,Death,29,17,3,6,4,1,3,170.59,5.67,9.67,0.35,0.24,17.65,0.18,0.27411033018211756
2008,SB Bangar,Middle,18,32,2,15,0,0,0,56.25,16.0,9.0,0.47,0.0,0.0,0.06,-1.6100615597070957
2008,SB Joshi,Middle,6,16,2,10,0,0,0,37.5,8.0,3.0,0.62,0.0,0.0,0.12,-1.7646027269298672
2008,SB Styris,Death,16,17,2,7,2,2,0,94.12,8.5,8.0,0.41,0.12,0.0,0.12,-1.1401654222046584
2008,SB Styris,Middle,79,83,4,35,8,6,2,95.18,20.75,19.75,0.42,0.1,2.41,0.05,-0.6400914286021205
2008,SB Styris,Powerplay,17,24,0,10,1,1,0,70.83,,,0.42,0.04,0.0,0.0,-1.5402805180885533
2008,SC Ganguly,Death,48,16,1,1,7,2,5,300.0,16.0,48.0,0.06,0.44,31.25,0.06,2.370338684257135
2008,SC Ganguly,Middle,151,141,6,67,18,10,8,107.09,23.5,25.17,0.48,0.13,5.67,0.04,0.38733422257161143
2008,SC Ganguly,Powerplay,148,159,6,92,23,21,2,93.08,26.5,24.67,0.58,0.14,1.26,0.04,-0.10688900103573153
2008,SE Marsh,Death,40,27,1,12,5,2,3,148.15,27.0,40.0,0.44,0.19,11.11,0.04,0.27445381638494826
2008,SE Marsh,Middle,319,215,6,68,43,27,16,148.37,35.83,53.17,0.32,0.2,7.44,0.03,2.4440704549128176
2008,SE Marsh,Powerplay,255,205,2,88,37,30,7,124.39,102.5,127.5,0.43,0.18,3.41,0.01,2.2114904242416946
2008,SK Raina,Death,35,26,1,7,4,3,1,134.62,26.0,35.0,0.27,0.15,3.85,0.04,-0.3253219227052312
2008,SK Raina,Middle,256,180,6,50,27,12,15,142.22,30.0,42.67,0.28,0.15,8.33,0.03,1.672141444282316
2008,SK Raina,Powerplay,130,98,2,41,22,20,2,132.65,49.0,65.0,0.42,0.22,2.04,0.02,0.7211223523035607
2008,SK Warne,Death,46,41,6,17,5,3,2,112.2,6.83,7.67,0.41,0.12,4.88,0.15,-0.6831771723755538
2008,SK Warne,Middle,24,19,1,8,4,4,0,126.32,19.0,24.0,0.42,0.21,0.0,0.05,-0.5540097296865893
2008,SM Katich,Death,17,13,0,3,1,0,1,130.77,,,0.23,0.08,7.69,0.0,-0.8918860025497451
2008,SM Katich,Middle,38,34,1,15,4,3,1,111.76,34.0,38.0,0.44,0.12,2.94,0.03,-0.48003237746417365
2008,SM Katich,Powerplay,41,25,0,11,8,8,0,164.0,,,0.44,0.32,0.0,0.0,-0.3277704648393843
2008,SM Pollock,Death,72,37,5,13,12,7,5,194.59,7.4,14.4,0.35,0.32,13.51,0.14,0.872955611739818
2008,SM Pollock,Middle,70,69,3,29,8,5,3,101.45,23.0,23.33,0.42,0.12,4.35,0.04,-0.3925826142355499
2008,SP Fleming,Middle,46,37,3,16,7,6,1,124.32,12.33,15.33,0.43,0.19,2.7,0.08,-0.4694364148856402
2008,SP Fleming,Powerplay,118,113,6,62,17,15,2,104.42,18.83,19.67,0.55,0.15,1.77,0.05,-0.25339191795647076
2008,SP Goswami,Middle,45,34,2,14,7,6,1,132.35,17.0,22.5,0.41,0.21,2.94,0.06,-0.29736987232022816
2008,SP Goswami,Powerplay,37,52,1,28,3,3,0,71.15,52.0,37.0,0.54,0.06,0.0,0.02,-0.9903378638064267
2008,SR Tendulkar,Middle,83,76,5,33,12,11,1,109.21,15.2,16.6,0.43,0.16,1.32,0.07,-0.4816415765990946
2008,SR Tendulkar,Powerplay,102,110,1,63,16,15,1,92.73,110.0,102.0,0.57,0.15,0.91,0.01,0.5615854958218797
2008,SR Watson,Death,43,23,0,2,5,5,0,186.96,,,0.09,0.22,0.0,0.0,-0.529536780838605
2008,SR Watson,Middle,340,217,9,70,48,33,15,156.68,24.11,37.78,0.32,0.22,6.91,0.04,2.3877562951630993
2008,SR Watson,Powerplay,89,82,1,42,13,9,4,108.54,82.0,89.0,0.51,0.16,4.88,0.01,0.75594528459441
2008,SS Tiwary,Middle,22,14,1,6,4,3,1,157.14,14.0,22.0,0.43,0.29,7.14,0.07,0.013494435197344383
2008,ST Jayasuriya,Middle,134,75,5,25,21,13,8,178.67,15.0,26.8,0.33,0.28,10.67,0.07,1.2746640129193492
2008,ST Jayasuriya,Powerplay,380,258,8,137,67,44,23,147.29,32.25,47.5,0.53,0.26,8.91,0.03,3.7718097395272197
2008,Salman Butt,Middle,28,24,1,9,4,4,0,116.67,24.0,28.0,0.38,0.17,0.0,0.04,-0.6341596732197435
2008,Salman Butt,Powerplay,92,92,5,55,17,16,1,100.0,18.4,18.4,0.6,0.18,1.09,0.05,-0.3202856382287223
2008,Shahid Afridi,Middle,16,17,3,9,2,1,1,94.12,5.67,5.33,0.53,0.12,5.88,0.18,-0.9247696332792616
2008,Shahid Afridi,Powerplay,43,19,3,7,7,4,3,226.32,6.33,14.33,0.37,0.37,15.79,0.16,0.8869008758678626
2008,Shoaib Malik,Middle,28,23,2,4,2,2,0,121.74,11.5,14.0,0.17,0.09,0.0,0.09,-1.011717325141107
2008,Shoaib Malik,Powerplay,21,21,0,10,3,3,0,100.0,,,0.48,0.14,0.0,0.0,-1.139491695880692
2008,Sikhar Dhawan,Death,62,40,2,13,8,6,2,155.0,20.0,31.0,0.32,0.2,5.0,0.05,0.048543412691607946
2008,Sikhar Dhawan,Middle,174,148,3,54,20,16,4,117.57,49.33,58.0,0.36,0.14,2.7,0.02,0.5141278826498803
2008,Sikhar Dhawan,Powerplay,96,115,4,65,14,13,1,83.48,28.75,24.0,0.57,0.12,0.87,0.03,-0.5465964572699156
2008,Sohail Tanvir,Death,12,12,0,2,0,0,0,100.0,,,0.17,0.0,0.0,0.0,-1.5279729211383881
2008,T Taibu,Middle,22,21,2,8,2,2,0,104.76,10.5,11.0,0.38,0.1,0.0,0.1,-1.1005909302598735
2008,TM Dilshan,Death,31,14,0,2,5,3,2,221.43,,,0.14,0.36,14.29,0.0,0.4923168537491276
2008,TM Dilshan,Middle,47,45,3,22,7,6,1,104.44,15.0,15.67,0.49,0.16,2.22,0.07,-0.6308818670864487
2008,TM Dilshan,Powerplay,18,14,0,8,4,4,0,128.57,,,0.57,0.29,0.0,0.0,-0.661916765104318
2008,Taruwar Kohli,Powerplay,7,13,1,11,1,0,1,53.85,13.0,7.0,0.85,0.08,7.69,0.08,-1.1430563424161317
2008,Umar Gul,Death,21,14,3,6,3,1,2,150.0,4.67,7.0,0.43,0.21,14.29,0.21,-0.11632319814947667
2008,V Sehwag,Middle,105,48,2,12,17,9,8,218.75,24.0,52.5,0.25,0.35,16.67,0.04,1.9714648888403112
2008,V Sehwag,Powerplay,250,153,10,55,43,35,8,163.4,15.3,25.0,0.36,0.28,5.23,0.07,1.6587380533321927
2008,VVS Laxman,Middle,69,50,2,12,9,8,1,138.0,25.0,34.5,0.24,0.18,2.0,0.04,-0.16216578901953718
2008,VVS Laxman,Powerplay,84,80,2,39,14,14,0,105.0,40.0,42.0,0.49,0.18,0.0,0.02,-0.20753603559287584
2008,VY Mahesh,Death,12,18,1,8,0,0,0,66.67,18.0,12.0,0.44,0.0,0.0,0.06,-1.5282271373906526
2008,W Jaffer,Middle,47,26,2,6,7,5,2,180.77,13.0,23.5,0.23,0.27,7.69,0.08,0.2708485750845429
2008,W Jaffer,Powerplay,68,84,3,46,8,7,1,80.95,28.0,22.67,0.55,0.1,1.19,0.04,-0.779570733276334
2008,WA Mota,Middle,14,19,0,9,1,1,0,73.68,,,0.47,0.05,0.0,0.0,-1.506223315996533
2008,WP Saha,Death,51,28,2,5,5,2,3,182.14,14.0,25.5,0.18,0.18,10.71,0.07,0.21411646530362008
2008,WP Saha,Middle,55,48,2,21,6,3,3,114.58,24.0,27.5,0.44,0.12,6.25,0.04,-0.2869783189186218
2008,WP Saha,Powerplay,38,34,2,20,7,6,1,111.76,17.0,19.0,0.59,0.21,2.94,0.06,-0.4296743440460144
2008,WPUJC Vaas,Death,18,15,2,6,1,0,1,120.0,7.5,9.0,0.4,0.07,6.67,0.13,-0.8811083807943704
2008,Y Venugopal Rao,Death,114,62,5,19,18,10,8,183.87,12.4,22.8,0.31,0.29,12.9,0.08,1.2492325191696672
2008,Y Venugopal Rao,Middle,131,104,2,38,15,8,7,125.96,52.0,65.5,0.37,0.14,6.73,0.02,0.8471546943335702
2008,Y Venugopal Rao,Powerplay,43,51,1,30,4,4,0,84.31,51.0,43.0,0.59,0.08,0.0,0.02,-0.788343867780944
2008,YV Takawale,Death,29,13,0,3,5,4,1,223.08,,,0.23,0.38,7.69,0.0,0.27415284720403826
2008,YV Takawale,Powerplay,33,49,1,34,3,2,1,67.35,49.0,33.0,0.69,0.06,2.04,0.02,-0.9189171858883011
2008,Yusuf Pathan,Death,80,36,4,9,14,9,5,222.22,9.0,20.0,0.25,0.39,13.89,0.11,1.2810096941721654
2008,Yusuf Pathan,Middle,230,134,3,43,33,20,13,171.64,44.67,76.67,0.32,0.25,9.7,0.02,2.4853334890585423
2008,Yusuf Pathan,Powerplay,125,83,5,37,21,14,7,150.6,16.6,25.0,0.45,0.25,8.43,0.06,0.9231982209842585
2008,Yuvraj Singh,Death,74,36,3,10,12,6,6,205.56,12.0,24.67,0.28,0.33,16.67,0.08,1.2357425294229973
2008,Yuvraj Singh,Middle,196,134,7,47,27,17,10,146.27,19.14,28.0,0.35,0.2,7.46,0.05,1.208340831742491
2008,Yuvraj Singh,Powerplay,6,13,1,8,0,0,0,46.15,13.0,6.0,0.62,0.0,0.0,0.08,-1.690498442898545
2008,Z Khan,Death,30,27,2,10,4,4,0,111.11,13.5,15.0,0.37,0.15,0.0,0.07,-0.8590798904582311
2008,Z Khan,Middle,4,16,2,12,0,0,0,25.0,8.0,2.0,0.75,0.0,0.0,0.12,-1.8313031171862102
2009,A Chopra,Middle,6,12,1,9,1,1,0,50.0,12.0,6.0,0.75,0.08,0.0,0.08,-1.4721559943482478
2009,A Flintoff,Death,22,14,0,3,3,2,1,157.14,,,0.21,0.21,7.14,0.0,-0.4544322708535197
2009,A Flintoff,Middle,25,27,2,10,2,2,0,92.59,13.5,12.5,0.37,0.07,0.0,0.07,-1.2004086706080053
2009,A Flintoff,Powerplay,15,16,0,11,2,1,1,93.75,,,0.69,0.12,6.25,0.0,-0.980204858551243
2009,A Kumble,Death,15,15,1,6,2,2,0,100.0,15.0,15.0,0.4,0.13,0.0,0.07,-1.008112144218899
2009,A Mishra,Death,26,20,2,11,4,2,2,130.0,10.0,13.0,0.55,0.2,10.0,0.1,-0.24829460312660703
2009,A Symonds,Death,46,26,3,6,4,1,3,176.92,8.67,15.33,0.23,0.15,11.54,0.12,-0.0012545813945071369
2009,A Symonds,Middle,164,124,5,44,16,8,8,132.26,24.8,32.8,0.35,0.13,6.45,0.04,0.5549631146421369
2009,A Symonds,Powerplay,39,21,0,5,6,6,0,185.71,,,0.24,0.29,0.0,0.0,-0.3550779813529396
2009,AA Bilakhia,Death,33,26,1,6,3,3,0,126.92,26.0,33.0,0.23,0.12,0.0,0.04,-0.665546855363475
2009,AA Bilakhia,Middle,7,18,2,12,0,0,0,38.89,9.0,3.5,0.67,0.0,0.0,0.11,-1.7524776572625365
2009,AA Bilakhia,Powerplay,27,40,1,23,2,2,0,67.5,40.0,27.0,0.57,0.05,0.0,0.02,-1.1776244474460769
2009,AB Agarkar,Death,45,31,2,7,4,1,3,145.16,15.5,22.5,0.23,0.13,9.68,0.06,-0.15025792597173038
2009,AB Agarkar,Middle,20,26,0,14,2,2,0,76.92,,,0.54,0.08,0.0,0.0,-1.3985967727034834
2009,AB de Villiers,Death,117,55,3,12,17,11,6,212.73,18.33,39.0,0.22,0.31,10.91,0.05,1.373672882328108
2009,AB de Villiers,Middle,267,220,4,60,24,19,5,121.36,55.0,66.75,0.27,0.11,2.27,0.02,0.7512618224700937
2009,AB de Villiers,Powerplay,81,84,2,40,10,9,1,96.43,42.0,40.5,0.48,0.12,1.19,0.02,-0.3955495415786103
2009,AC Gilchrist,Middle,89,69,6,26,9,2,7,128.99,11.5,14.83,0.38,0.13,10.14,0.09,0.15215514280850478
2009,AC Gilchrist,Powerplay,406,268,10,136,74,52,22,151.49,26.8,40.6,0.51,0.28,8.21,0.04,3.852715997039493
2009,AM Nayar,Death,93,49,6,12,13,8,5,189.8,8.17,15.5,0.24,0.27,10.2,0.12,0.6900334609248016
2009,AM Nayar,Middle,99,101,4,42,8,6,2,98.02,25.25,24.75,0.42,0.08,1.98,0.04,-0.6228243242886307
2009,AS Raut,Death,24,16,3,4,3,2,1,150.0,5.33,8.0,0.25,0.19,6.25,0.19,-0.45775360205305027
2009,AS Raut,Middle,32,31,2,11,2,2,0,103.23,15.5,16.0,0.35,0.06,0.0,0.06,-1.1331693003100352
2009,B Lee,Death,24,27,2,15,3,2,1,88.89,13.5,12.0,0.56,0.11,3.7,0.07,-0.9229798993782425
2009,BB McCullum,Death,47,25,1,5,7,5,2,188.0,25.0,47.0,0.2,0.28,8.0,0.04,0.6175796060436686
2009,BB McCullum,Middle,65,63,2,25,6,5,1,103.17,31.5,32.5,0.4,0.1,1.59,0.03,-0.6091970882050193
2009,BB McCullum,Powerplay,149,133,7,73,23,16,7,112.03,19.0,21.29,0.55,0.17,5.26,0.05,0.5023750898719156
2009,BJ Hodge,Death,75,41,2,6,11,9,2,182.93,20.5,37.5,0.15,0.27,4.88,0.05,0.4829623099772055
2009,BJ Hodge,Middle,208,163,5,51,24,19,5,127.61,32.6,41.6,0.31,0.15,3.07,0.03,0.5836393322666772
2009,BJ Hodge,Powerplay,67,92,2,57,8,6,2,72.83,46.0,33.5,0.62,0.09,2.17,0.02,-0.599766817293987
2009,CH Gayle,Middle,16,14,1,4,2,2,0,114.29,14.0,16.0,0.29,0.14,0.0,0.07,-0.9119839002220775
2009,CH Gayle,Powerplay,70,72,4,42,11,9,2,97.22,18.0,17.5,0.58,0.15,2.78,0.06,-0.4537177594079681
2009,DA Warner,Middle,36,37,3,15,3,2,1,97.3,12.33,12.0,0.41,0.08,2.7,0.08,-0.9800596246625107
2009,DA Warner,Powerplay,127,100,4,44,18,14,4,127.0,25.0,31.75,0.44,0.18,4.0,0.04,0.30427166006791134
2009,DB Ravi Teja,Death,31,30,4,12,3,3,0,103.33,7.5,7.75,0.4,0.1,0.0,0.13,-1.1175451404577446
2009,DB Ravi Teja,Middle,31,32,0,15,4,4,0,96.88,,,0.47,0.12,0.0,0.0,-1.167693088997119
2009,DJ Bravo,Death,48,24,2,4,6,4,2,200.0,12.0,24.0,0.17,0.25,8.33,0.08,0.30756608386286133
2009,DJ Bravo,Middle,126,130,4,58,11,7,4,96.92,32.5,31.5,0.45,0.08,3.08,0.03,-0.2734049051572215
2009,DJ Bravo,Powerplay,44,57,2,37,6,4,2,77.19,28.5,22.0,0.65,0.11,3.51,0.04,-0.695218912954729
2009,DJ Hussey,Death,36,15,1,3,5,2,3,240.0,15.0,36.0,0.2,0.33,20.0,0.07,1.1873120027575097
2009,DJ Hussey,Middle,37,29,2,10,3,1,2,127.59,14.5,18.5,0.34,0.1,6.9,0.07,-0.5268001112718843
2009,DJ Hussey,Powerplay,25,17,0,9,5,4,1,147.06,,,0.53,0.29,5.88,0.0,-0.3047929881831651
2009,DL Vettori,Middle,17,21,0,8,1,1,0,80.95,,,0.38,0.05,0.0,0.0,-1.4744729740005842
2009,DPMD Jayawardene,Death,51,28,3,7,8,6,2,182.14,9.33,17.0,0.25,0.29,7.14,0.11,0.25405153069697084
2009,DPMD Jayawardene,Middle,72,75,3,27,4,2,2,96.0,25.0,24.0,0.36,0.05,2.67,0.04,-0.8001459610077278
2009,DPMD Jayawardene,Powerplay,15,17,0,9,2,2,0,88.24,,,0.53,0.12,0.0,0.0,-1.2627173491166512
2009,DR Smith,Death,38,26,4,8,4,1,3,146.15,6.5,9.5,0.31,0.15,11.54,0.15,-0.206232278908184
2009,DR Smith,Middle,129,89,4,31,16,9,7,144.94,22.25,32.25,0.35,0.18,7.87,0.04,0.6755427775049716
2009,DR Smith,Powerplay,48,19,0,5,7,2,5,252.63,,,0.26,0.37,26.32,0.0,1.288093738218644
2009,DS Kulkarni,Death,9,18,2,9,0,0,0,50.0,9.0,4.5,0.5,0.0,0.0,0.11,-1.6918478275803845
2009,G Gambhir,Middle,56,58,3,20,4,4,0,96.55,19.33,18.67,0.34,0.07,0.0,0.05,-1.051110777982161
2009,G Gambhir,Powerplay,197,201,10,100,26,24,2,98.01,20.1,19.7,0.5,0.13,1.0,0.05,-0.08874849800464243
2009,GC Smith,Middle,80,64,2,16,9,8,1,125.0,32.0,40.0,0.25,0.14,1.56,0.03,-0.2515328777465119
2009,GC Smith,Powerplay,111,131,8,77,17,17,0,84.73,16.38,13.88,0.59,0.13,0.0,0.06,-0.6586827866230388
2009,GJ Bailey,Powerplay,38,33,2,17,7,7,0,115.15,16.5,19.0,0.52,0.21,0.0,0.06,-0.5774016150827385
2009,GR Napier,Middle,15,16,1,7,1,1,0,93.75,16.0,15.0,0.44,0.06,0.0,0.06,-1.2153257669466027
2009,HH Gibbs,Death,38,21,0,3,4,2,2,180.95,,,0.14,0.19,9.52,0.0,-0.21871706871448385
2009,HH Gibbs,Middle,145,136,4,45,12,8,4,106.62,34.0,36.25,0.33,0.09,2.94,0.03,-0.12732531988222906
